,Video ID,Video Uploader,Interval between YouTube Establishment and Video Upload,Video Category,Video Length,Number of Views,Rating on the Video,Number of Ratings,Number of Comments,Related Video IDs,Number of Related Videos,Video Popularity
2500,MxpCsekOojY,CBS,610,Entertainment,95,145213,4.27,300,58,"eu-7olnY6Xs,vjD_r7dThPU,a-2RFWr6IZU,razq7QIALSg,gT_gxpyavag,-CaHPMPckcE,4zpc16R-6Bg,gO8EiScBEjA,sMoXbFvPTuM,te-MKE6kPzo,GSqm3a5C01s,J06BU6Fj6Qs,lJQCpcrvyJY",13,145575.27
2501,NZs5OmG17_8,lucky13studios,1004,Comedy,528,1606,4.56,16,23,"Z69N3zwJUIE,MTTCWRimMZI,stxt4boT6ac,0srY8h6kJmY,u7vrXKL6nyg,28ZGwsvJI5s,1l7ZJl6Z4Ek,-3Ot3o4WcYo,72aHqkhPu0U,7vtAyVqfYQc,ziIdjrR_MRs,WiMAJ9C6Row,2CAZsbPNaF0",13,1649.56
2502,kU8kCA1CILQ,Dysan8003,916,Travel & Events,592,1027,4,4,0,"h-SjbEfu9W0,JUlwEWzi2JY,J3_lhZlHiDY,_sSHn8BftPY,cr9NM9JMvDg,hqxVoDZAtDY,q3xt4Dfx6Ss,XjUVnYMBGqs,0Qw-ILskT5Q,8o2D7uokmV8,E4Df3n1im-s,DbbrI9vBHhE,_578Uk8y2aM",13,1035
2503,ps8ONsunaRY,PeppermintPepperoni,889,Entertainment,359,8778,4.77,61,89,"kUPahw2Ady4,IArXRkWV5g8,Qno7JxNJw5g,ohvxkqX5pcA,6xXkjxMpA5Q,3wnX1aaCn7A,mIHfbXD5O9g,ZzuGxkWLops,hGoaiq64al4,lzZB6rSJIHk,3cjBILuGApE,895vxQMNxu8,XMR082tsDrQ",13,8932.77
2504,6yuy9DEK114,A3PunterRadio,1008,Entertainment,357,5208,5,8,4,"GLW5byahgyw,bikMrqiEnyE,nRumz-5fwqo,hGYM6loXYos,rR54RzWfSSE,KnSNiEY4gLs,E9FSGJcRVWc,oVpFirv8Dwc,Pp6dO5TQb6Q,V8gtZLzJ2tY,NiGtqbDF1O0,032z1dJ6ajM,bUwJAkVbAHA",13,5225
2505,Y9tIFwRzYhk,ritpw,892,Howto & Style,358,1368,5,11,6,"razq7QIALSg,ohvxkqX5pcA,iQwhz1T9V-k,ZzuGxkWLops,kUPahw2Ady4,dcZJDArhWOI,NLCH-1MwtQ4,4zpc16R-6Bg,keyOQXbtepE,mIHfbXD5O9g,ps8ONsunaRY,3wnX1aaCn7A,pwElc2a7sL4",13,1390
2506,XoLU6u6IJ9E,LisaNova,903,People & Blogs,819,513248,3.73,8329,10089,"W13Wj34Lpto,tLUeSf86v1E,52VbWz4BjC4,IdynbD7cNMo,Fw_ZGjgS0W4,k9G2-bN1Br4,QfdQkyc4omk,qNd7djrQoi0,sYomUXk2RXg,hXMi0nKff_U,YBclM2aYs7s,FU3MNe6SlyM,i5QOvO2s5J0",13,531669.73
2507,HmktDd7O0pI,omovies,1121,Comedy,218,860959,3.87,698,354,"oSULsB-4lzY,Zfh3HK1Okwg,mOIpX-PByfw,oXEv4ZDwbYs,0G7NrykRgSs,M2EOTMUUJBQ,3Jmb499qECg,k66epna2Sss,osdxDJNjvK8,G3j0_-InkXI,Vp_PZKdO2xU,Ff0Uvul3fDo,PQ9ttc2FrL4",13,862014.87
2508,DjSO5nAK6wE,GoogleDevelopers,975,Howto & Style,595,69917,4.68,19,13,"bNBWvaLKSYw,ZvFVs92Fydw,URF2sVQWuxU,bU4gXHkejMo,8ZEzNQ-CoV0,yjPBkvYh-ss,_G5Yxp6j6hY,HAf5t6_XZIs,I6ObTqIiYfE,X46M_tqdfcM,U15r79CqFtU,yT-7Y_K_S3E,trzgz4qyZn4",13,69953.68
2509,oSULsB-4lzY,omovies,1126,Comedy,180,783708,3.48,1268,582,"n9j_bc_vhBA,k66epna2Sss,oXEv4ZDwbYs,Zfh3HK1Okwg,A99BJOO76Zk,uFVaER084N4,Vp_PZKdO2xU,3Jmb499qECg,VlZiHWnKzlk,7GpZpoaZaSE,uBqfeKEHXIk,tgRZ98818M4,NkexvMy2zJY",13,785561.48
2510,G8IOdmh59c0,Katers17,600,Comedy,499,524124,4.42,1718,971,"VwBtRASo_UU,ZxxiZArwo8U,PjATGhJkSPI,Mgk8SXms_JI,Wx3m8p5YDHo,fDSExVpEQLs,8OTa-dUocvw,4pgqslglejA,hTyYSXtYWSc,zGala_FtZ9w,sEh2fGC93JA,Ooq6JmzkfBI,Ma23wSZ4dGk",13,526817.42
2511,MTwh6p1kyRQ,ummahfilms,507,News & Politics,480,155168,4.86,2466,1141,"3o6kpCLDMVg,rH2nNt1s5pk,K9CxtZpDrXQ,b4Q1vHQxsss,hgRFVDc7z48,_PJwp4wbguQ,uT_dw5gEaTU,F4jQi0Gjy3M,-nolNcJ1G7w,wsYOI1pDssI,E79LSs_ZvCM,2R445ekm5QI,9fka3Lu_pr0",13,158779.86
2512,97CXaDIPYTg,2beezydotcom,812,Sports,173,575766,4.84,2084,1095,"WF98Sg5C7lU,8ocry4tPab4,CqfG_3b4Eh4,e5t7njlvGdY,HVynqizusD0,l8lqbNtW9Bk,gnZHiuJZ7CQ,nrAG8G71xkM,yu2NqfISm9k,oxIg_nhnOSo,XBeiQvFsQLM,0_T-RGXKGS8,Q5H7IYPw40Q",13,578949.84
2513,qosypvvEBrE,mauroec04,674,Film & Animation,559,676514,4.87,2526,1958,"4hXVcCUoAH0,uk2sPl_Z7ZU,ET4E2wyMKJo,Bl4u-5dgHHM,LkN2Jfjlz24,vUWqRhReaZk,eFV9-RuVYRU,0OrDEF0Q97I,Hxx2KcPWWZg,y9NNNqYohtA,U8ZNyBY_F8E,xT2sRNbKt5c,ElrldD02if0",13,681002.87
2514,rH2nNt1s5pk,ummahfilms,486,Comedy,307,231761,4.79,2150,1055,"EN348SxeayA,BIbVJNJg1_U,GT3ol-iuCGU,hgRFVDc7z48,MTwh6p1kyRQ,a7ZhEJaS0Ug,wsYOI1pDssI,F4jQi0Gjy3M,3o6kpCLDMVg,i38HXxWoQUM,tbynwp9km0g,SLQm3INW0f0,K9CxtZpDrXQ",13,234970.79
2515,#NAME?,ummahfilms,493,News & Politics,351,186171,4.66,2563,2997,"EN348SxeayA,K9CxtZpDrXQ,hgRFVDc7z48,yw2EisVqKZ4,MTwh6p1kyRQ,3o6kpCLDMVg,7WP5XPRk5wg,EIlzXcH_s_M,b4Q1vHQxsss,VqmMdPKw378,TNlkIxFAlv0,C6VAxucmNeI,GT3ol-iuCGU",13,191735.66
2516,gHoEGwz-hlU,communitychannel,1009,People & Blogs,327,290827,4.67,2108,1578,"afsYuyaxNeM,vXu1lEa-NuQ,5Nicr2tlBxM,9ZRk14bbxuE,RNzXtKtEITk,nt5_95rSB9M,yA0NPm0vBHE,mGTXT3py_0o,pr-urGRT5Bs,Dn1jILtZQEs,mN-PoetFwUg,d-W5lOEKiFI,hoVr6iIKj_c",13,294517.67
2517,F76JasttBOs,BDE1981,737,Entertainment,570,193479,4.31,141,104,"1fJoat7LRy8,N9zlNGOs7QM,PeMFSAg2Reo,UriHw41mIAY,OBtLst3espU,dyB5FTpymf8,mX2d6GjV4wE,jLoMRNTkYTA,VQhmii1ib3A,RUv0ARBfLbM,Y-TXJTj0hjo,t8xGxi4q57Q,rqQQWuY3jaU",13,193728.31
2518,ubBmyWR1Nwc,WongFuProductions,1121,People & Blogs,533,23172,4.91,493,397,"3luPN_ktgZw,JOvB3el3ILo,0pGkcfBLuTM,HAc4FdOQJLY,XcPEm7oWHd0,ZrnK-qPARYI,k6xBFbi_n4Y,AL_dpbjSB7U,wZsAReWSN5c,0GfGwAKacyw,nuuhej2FrnM,YCWtZc5AyDE,gOar28vKGVk",13,24066.91
2519,GT3ol-iuCGU,ummahfilms,521,News & Politics,401,191267,4.74,2873,2401,"rH2nNt1s5pk,E79LSs_ZvCM,K9CxtZpDrXQ,p2Clk5lNUdQ,9fka3Lu_pr0,hgRFVDc7z48,EN348SxeayA,b4Q1vHQxsss,3o6kpCLDMVg,-L-GOHa5-YQ,MTwh6p1kyRQ,-nolNcJ1G7w,wsYOI1pDssI",13,196545.74
2520,xLzLwRmgIC4,panacea81,1101,People & Blogs,599,28067,4.91,478,398,"uFpw3s2C-mQ,CVMghUjz6bc,T6QH4AKhOFk,W_KNtsAIf_U,hbm8yRYPhXE,8EVYPFNcG-o,zux_-QFpX9Q,HPrW8WoR7nc,RLKrWPxADU0,ZO4u9e8Paiw,b8dq5Vis8dk,39hOm0pCg-s,fnlaXuuTqSY",13,28947.91
2521,EN348SxeayA,ummahfilms,499,Comedy,409,146093,4.82,1963,767,"rH2nNt1s5pk,MTwh6p1kyRQ,hgRFVDc7z48,9fka3Lu_pr0,3o6kpCLDMVg,K9CxtZpDrXQ,09xX9UwwVGY,GT3ol-iuCGU,wsYOI1pDssI,b4Q1vHQxsss,F4jQi0Gjy3M,aepeiGApSwE,XoLU6u6IJ9E",13,148827.82
2522,MWYi4_COZMU,chrisabraham,637,Howto & Style,2731,31163,4.53,70,39,"H1ImndT0fC8,BiCn6y6JU8o,OD4nh5A5up4,ocZntJTh7Ik,NopuJ_OYjsk,bU4gXHkejMo,rnMnpt6u5uo,1v1KB83rOYs,qWy4hJgOedU,jZULGg9kfCo,3l5g7F9zk3I,GQ5eZSa7URA,IAi3ZM1h4SY",13,31276.53
2523,Gzj723LkRJY,tenthconcept,265,Howto & Style,970,57744,4.34,47,54,"n1NVfDlU6yQ,KfVrqxywEc4,dy4UhY3gdC0,ZJOVr10rP1c,Ld919lziKgE,528BCJiRkks,mtYsLAOGzfI,PXpwC1o5AcI,z99EHyG2jQA,BZ5wVv26Hyc,H868NSM2yAg,wwm6YjIThuE,oXW476CyROg",13,57849.34
2524,K9CxtZpDrXQ,ummahfilms,514,News & Politics,345,130989,4.76,1732,1656,"MTwh6p1kyRQ,GT3ol-iuCGU,maHSOB2RFm4,EN348SxeayA,hgRFVDc7z48,rH2nNt1s5pk,3o6kpCLDMVg,b4Q1vHQxsss,E79LSs_ZvCM,OLK1Xpc7SMQ,VqmMdPKw378,_SmgCJSY8LE,x7GL4pOrxm0",13,134381.76
2525,Bu3DSxqyZA8,rosstheintern,843,Entertainment,599,46723,4.85,270,133,"27MXV0o62hY,fvU_GudKUOw,jLl5qdKzxUA,JMPtQd5WzX8,auys8SKjpL0,g-CcXmclcl0,aepeiGApSwE,F9YMvjoOmBU,QdId8McuRXc,fEUTG1iQNYo,iQwUpHA8iu8,wXxzue7KeEE,uZdzkD7scOc",13,47130.85
2526,nEgXfwntYOM,Strongsad38001,936,Entertainment,341,5174,4.77,13,8,"D1dqO03aUbk,lQKdEdzHnfU,3m6G6emp3lU,zMO2khJfwGs,b5R1MsBHWdk,G5azW5Gz5lQ,nw-oB9IbObs,jQwzGwQU1u0,P_YnYW0CXzk,lD_YUovZw-g,LNDbRJymMsw,zUF-MyB9ZJo,61nQnP3X0pc",13,5199.77
2527,S518SoYdUsQ,CBS,849,Entertainment,263,2761,3.75,8,1,"A89GyEHB1Wc,fly3CgQfxJQ,VzqbEelzza4,Y8zCbNWN9Bk,8QLslTkv8nE,-o6CtaEDR-4,sPHqHBRiTRc,ZPtr4sPN17Y,RGpypUfCfrc,KpFwnf6F_GY,3ETLEgWqjo4,wqIsiXSZXaU,vZ4UwWJyUYc",13,2773.75
2528,PeM_5DSItGU,rml695,978,Entertainment,593,344,0,0,0,"lxLTyfocefI,gnnfC6rWdDw,LduuzSYpK3o,x60r-NlvTn4,RiRoooJK43k,zFf9Mw3nlsY,SpmB2DLrkTE,ombD6CzH-bs,K-WOvlIEAoI,erzSErESV8A,2g-Qy9rqN6k,iifNBOgWoGk,ME7858o7wm8",13,344
2529,0Xfx-y_3CmE,cetv,478,Howto & Style,1211,728,0,0,0,"QgrQ4NNoq6M,hxIKsD0_X8c,WQ7Vl5nZF8I,g6_dcjR2npU,twsHcdcCd7g,Td922l0NoDQ,xCd17db5BQY,lvKntJKctoU,KBmsE6atrVA,nvta5j2iEtQ,mVqz0LKphws,7giW7efQggo,E_DTwBB5PLU",13,728
2530,etlNEe1pa_c,MichaelPhillipWright,1091,Education,98,511,0,0,4,"a4g-ZzGT8mo,EFe3YthPufg,0Tmd_6NHwGA,ICZ4ciiF7mk,B35Nv5NFtG8,8zTtNjsvax0,doCHJTH2y74,42yE-_2qL2s,19UyaWd6HNc,jwMj3PJDxuo,rrSnlLuuKSM,NbbkxjcYn9Q,PHqdz-g8tQk",13,515
2531,dp0ldGHhJTs,sipawhiskey,870,People & Blogs,297,1473,0,0,1,"fwK3eDm-MeI,0vd0F6e0mMk,x1VdmgEppoY,F00RulyHv4E,O-qujBrz8W4,77ZExE_ZiAQ,7XvAakX__cQ,__j_XXMCock,eBB12J2i-sg,83mV71UGqB4,7nTCDmkkMLY,oPV3P0m1Uo4,SW0BqY6uMtM",13,1474
2532,_wirFSGHL7Q,kevinyau,422,Sports,168,1480273,4.78,1728,1041,"QpjhjT2d_Wk,WOKzUWguWik,qL8T2IQHy8M,Dtpei0-5kQk,inJ2k4mpVCo,yfujWVF_r4c,xleRNyYl18M,s2Fd1RAxHAE,_Dcsx0jzavw,rvVYowQZduk,iv60QeOpqNY,NIKdK-T-jZM,pDJYZZ0thqI",13,1483046.78
2533,WOKzUWguWik,CBS,811,Sports,210,428298,4.77,754,31,"_wirFSGHL7Q,qL8T2IQHy8M,Ugrlzm7fySE,iv60QeOpqNY,xleRNyYl18M,yfujWVF_r4c,s2Fd1RAxHAE,qYs3F9wyitc,inJ2k4mpVCo,rvVYowQZduk,Dtpei0-5kQk,ZzfNF8MDl1o,kb3OK8BWe8o",13,429087.77
2534,qL8T2IQHy8M,Slamball08,861,Sports,563,259205,4.79,370,233,"_wirFSGHL7Q,QpjhjT2d_Wk,s2Fd1RAxHAE,Ugrlzm7fySE,yfujWVF_r4c,iv60QeOpqNY,xleRNyYl18M,qYs3F9wyitc,inJ2k4mpVCo,Dtpei0-5kQk,TWeFHOZ2C40,rvVYowQZduk,igMjuYOjuSI",13,259812.79
2535,_Dcsx0jzavw,Ziboune,422,Sports,168,275683,4.85,279,141,"_wirFSGHL7Q,igMjuYOjuSI,WOKzUWguWik,Uf-81P8F6zE,qL8T2IQHy8M,Dtpei0-5kQk,3HqN5FUWDbg,6m_G0tq2MHg,7cQE2h2kVs8,Rhy0ZzaqqmY,QpjhjT2d_Wk,L-KjI6k2wVk,0xPBxXd6jXo",13,276107.85
2536,Ugrlzm7fySE,mcburger,467,Sports,77,5360384,4.43,13898,14602,"NIKdK-T-jZM,_wirFSGHL7Q,tth9krDtxII,yLwan3JdLWQ,da1Gh4kH-o8,m0T9ZBKE22Y,q3idQKi5EqM,LxZCbbKwe_o,X_XkBv_zt1w,eejQPUyeNiY,DDfZdfeJ1nc,1paiHmm6fUM,_pdaFXbhl8Q",13,5388888.43
2537,xleRNyYl18M,CBS,798,Sports,89,88155,4.54,71,21,"rvVYowQZduk,WOKzUWguWik,iv60QeOpqNY,_wirFSGHL7Q,qL8T2IQHy8M,s2Fd1RAxHAE,yfujWVF_r4c,Ugrlzm7fySE,inJ2k4mpVCo,pDJYZZ0thqI,EVORo3iynPM,Dtpei0-5kQk,F0htyAbdd6Q",13,88251.54
2538,QpjhjT2d_Wk,fewbeeq,776,Entertainment,62,702961,4.68,1149,1391,"lqLOZVzyLSc,WOKzUWguWik,_wirFSGHL7Q,cbJ6IeJ2dok,rvVYowQZduk,xleRNyYl18M,EkEuf6U7Bb0,oaUXxadeo4c,in6OXI7WeZo,inJ2k4mpVCo,s2Fd1RAxHAE,Dtpei0-5kQk,trf6Y_5brsk",13,705505.68
2539,iv60QeOpqNY,WPtje,930,Sports,179,47421,4.74,46,44,"ult6FyJT1vc,xleRNyYl18M,qL8T2IQHy8M,_wirFSGHL7Q,yfujWVF_r4c,QpjhjT2d_Wk,0BkPvmSOVR0,s2Fd1RAxHAE,inJ2k4mpVCo,Ugrlzm7fySE,Dtpei0-5kQk,pDJYZZ0thqI,F0htyAbdd6Q",13,47515.74
2540,s2Fd1RAxHAE,craigskitz,810,Sports,438,97419,4.85,109,68,"yfujWVF_r4c,QpjhjT2d_Wk,WOKzUWguWik,_wirFSGHL7Q,dbmW7CY0sBw,Dtpei0-5kQk,rvVYowQZduk,xleRNyYl18M,10Y0hFqt85w,inJ2k4mpVCo,iv60QeOpqNY,Ugrlzm7fySE,igMjuYOjuSI",13,97600.85
2541,O3ysU2UEYSw,HosiHoser,451,Sports,168,78580,4.5,18,5,"Dtpei0-5kQk,qL8T2IQHy8M,yfujWVF_r4c,inJ2k4mpVCo,xleRNyYl18M,3HqN5FUWDbg,s2Fd1RAxHAE,F0htyAbdd6Q,pDJYZZ0thqI,4IHWJ9lYMqY,aSHrenf36Os,8wWd0uokdDY,EVORo3iynPM",13,78607.5
2542,yfujWVF_r4c,MPStyles1984,681,Sports,187,200546,4.8,278,123,"WOKzUWguWik,qL8T2IQHy8M,s2Fd1RAxHAE,inJ2k4mpVCo,xleRNyYl18M,iv60QeOpqNY,QpjhjT2d_Wk,rvVYowQZduk,Dtpei0-5kQk,Ugrlzm7fySE,F0htyAbdd6Q,pDJYZZ0thqI,qXtXynwoKHc",13,200951.8
2543,6m_G0tq2MHg,osall1291,691,Sports,47,42690,4.88,25,39,"3HqN5FUWDbg,SUWf7UIS-xs,WOKzUWguWik,_Dcsx0jzavw,fCJjhWf14fY,qL8T2IQHy8M,QpjhjT2d_Wk,7cQE2h2kVs8,Env0qC3_Yyc,xleRNyYl18M,Fpa-AajVmcI,Ugrlzm7fySE,pDJYZZ0thqI",13,42758.88
2544,Eo5CFbG-aUY,matthewjnielsen,641,Sports,75,26749,4.36,36,44,"8ldw-TFeZqY,Mrs8RL9FoBg,fCJjhWf14fY,aunvx-p7Qs8,YfgmcCh2EcA,_Dcsx0jzavw,tMQQDw7xJY0,Rk_8BzP7qaw,JhFAeeBnLoU,f9KPmF1ivdo,JQ4U7eEF0Rw,3HqN5FUWDbg,IFT_DxbD218",13,26833.36
2545,ti-nTDUl_M0,CBS,801,Sports,51,12924,4.37,30,13,"qL8T2IQHy8M,pDJYZZ0thqI,s2Fd1RAxHAE,QpjhjT2d_Wk,yfujWVF_r4c,inJ2k4mpVCo,VeOi2vvQhMk,_KnO6Ns_TtU,F0htyAbdd6Q,3HqN5FUWDbg,wrUlTJbQnro,sw2IPJFqZQM,TSutxh6NEgQ",13,12971.37
2546,F0htyAbdd6Q,standaman13fna,616,Sports,238,67559,4.64,227,132,"yfujWVF_r4c,qL8T2IQHy8M,rvVYowQZduk,WOKzUWguWik,s2Fd1RAxHAE,_wirFSGHL7Q,xleRNyYl18M,EVORo3iynPM,inJ2k4mpVCo,iv60QeOpqNY,QpjhjT2d_Wk,10Y0hFqt85w,fCJjhWf14fY",13,67922.64
2547,inJ2k4mpVCo,RodrigoRodrigues1988,740,Sports,102,204537,4.73,228,136,"Ugrlzm7fySE,qL8T2IQHy8M,WOKzUWguWik,O3ysU2UEYSw,QpjhjT2d_Wk,iv60QeOpqNY,xleRNyYl18M,yfujWVF_r4c,s2Fd1RAxHAE,ti-nTDUl_M0,F0htyAbdd6Q,EVORo3iynPM,10Y0hFqt85w",13,204905.73
2548,pDJYZZ0thqI,freakyfletcher,562,Sports,58,96711,4.82,109,46,"_wirFSGHL7Q,xleRNyYl18M,rvVYowQZduk,QpjhjT2d_Wk,F0htyAbdd6Q,fCJjhWf14fY,qL8T2IQHy8M,iv60QeOpqNY,s2Fd1RAxHAE,yfujWVF_r4c,Ugrlzm7fySE,inJ2k4mpVCo,VeOi2vvQhMk",13,96870.82
2549,EVORo3iynPM,leemiller2,607,Sports,184,57325,4.16,174,136,"vCtcFsULMhU,fCJjhWf14fY,_wirFSGHL7Q,inJ2k4mpVCo,Ugrlzm7fySE,WOKzUWguWik,xleRNyYl18M,F0htyAbdd6Q,pDJYZZ0thqI,yfujWVF_r4c,iv60QeOpqNY,nh8igqbE0sc,8HDDsGZOYFI",13,57639.16
2550,kb3OK8BWe8o,Marcus1387,487,Sports,168,198498,4.81,243,123,"ZzfNF8MDl1o,QpjhjT2d_Wk,qYs3F9wyitc,TWeFHOZ2C40,qL8T2IQHy8M,gwtSj5sCyF8,OE62MgOtcjE,_wirFSGHL7Q,N7MdSL2r0ZM,s2Fd1RAxHAE,pDJYZZ0thqI,yfujWVF_r4c,_Bc538F4GPw",13,198868.81
2551,aSHrenf36Os,torbenb1,445,Sports,168,29217,4.81,32,16,"yfujWVF_r4c,QpjhjT2d_Wk,pDJYZZ0thqI,O3ysU2UEYSw,EVORo3iynPM,fCJjhWf14fY,7cQE2h2kVs8,igMjuYOjuSI,rvVYowQZduk,8HDDsGZOYFI,_Dcsx0jzavw,6m_G0tq2MHg,kb3OK8BWe8o",13,29269.81
2552,LOrrYyLtqiY,123feri,1037,Comedy,17,162,0,0,0,"j_OKq8S1CNM,8-g_NPkOkog,yUmKfm5OOmc,mXUk7aH_ItM,7MrNny8VzGE,fPi8lxJ59RQ,C6XnlddXckY,q-WvBzetZSk,wG_ga3MrTqc,nFE9yX5E4YM,v6E9uudY5Bk,03V31oBx4sA,9E85xwVDrc8",13,162
2553,9E85xwVDrc8,lanu1971,1083,People & Blogs,521,224,0,0,0,"o7XIn60sMOA,FkvQlMYAwUI,OGRQAmNHXxE,GKXvu5s_ZU0,03V31oBx4sA,ybvfj9Zv20A,vGx27OAwlHs,Wy0bnqOfAmM,KM7LHeLx1xw,n91ezEHhs8Y,i1AHmdsLALc,i2X_WMwM9k0,XJxbdizqrr8",13,224
2554,o7XIn60sMOA,codike1,1067,People & Blogs,39,217,5,1,1,"Eas8oWjH-uU,EOWq2zXgdUc,s5xraoY6c_s,JBi7AlGfhYM,MXvEL_rITSA,WLLa92XGLFE,c7qS_VG8S6s,5HQRYzSOtUM,7ykX5kgv2pA,BKdx2uHb1lk,4wPpb03wbrk,gLOv_Y-ap-A,8mnBKBaTtR0",13,224
2555,u91gSmRIyT4,CHrieger,699,Comedy,7,2998,4.43,7,5,"JnLSA8klkcg,9mk3eBeM9j8,GNjC86XSsfU,Fq0w5WkSWH4,NsJqTr3cWyA,Zdualdubzw8,C8UI5K03iCA,ubX5_uVCtzk,10nEWJz7nSM,34dcqwfBguE,rofZes89XwE,P9tmoYDTlNE,AEMwCnE_FNc",13,3014.43
2556,KYTfAR3I7zQ,BabloPicaso,1133,Sports,57,15,0,0,0,"1Owd54_bTlY,reuZF1XK3q8,U5PzZmnjtgg,9E85xwVDrc8,Wbts3b6dHJs,QmyXFgkP81w,BFFw2aReg3A,4dQ_TG4ogRQ,Gs3eUxsjX7c,fDoPKioqfu0,m5ErQ6h1BKE,72xwlxK3a8o,KUc1wEAJNOU",13,15
2557,reuZF1XK3q8,marcobremert,1114,Entertainment,60,42,0,0,1,"F_Gdc6Ehm8I,pdMfqPZufyg,gq58pcxia5g,varY4YRwlaU,gr82gvU3qxc,zQsovTqViME,c0lY6ik_CNw,Rw4DFwz3fCY,QmyXFgkP81w,1Owd54_bTlY,lJTpO7pDolc,G7aPBjEY8tE,OLNTIT-UyPU",13,43
2558,2yhkvwzPTrw,schnuten,759,People & Blogs,56,289,3,1,0,"03V31oBx4sA,G7aPBjEY8tE,oiyfKBFx_D0,WbSQyrklTyI,yn8WlJJa_9w,_YDvCx7ALsg,Ys0t1a7_JCs,zqLnPE6UW-o,xuwsF4cBqL4,MkxVuea4bA8,2HDt1eBmS3E,yLpOqGcIutQ,2YVVMJG7Dvo",13,293
2559,OGRQAmNHXxE,86logo,1103,Entertainment,324,609,5,7,1,"RM7iGBkdZ1Y,WSxRDQ0lpdU,9E85xwVDrc8,Ot0g2mOnarE,CR3Jvin5_jM,bVkCSWqYSnw,xHm055yHZB0,wr2-ZUAjmYA,9VpiN_NjMQ4,SqglI1a5dK4,b8xi8X8ie6s,an7U17uL-V0,cKNyg2zM8YE",13,622
2560,Wbts3b6dHJs,Doppelintegral02,1075,Travel & Events,22,333,0,0,0,"72xwlxK3a8o,ut1LHiOy-uw,BFFw2aReg3A,Alu9UFIxyLY,RwmDcA_UEQ8,VZgPzK1rJNE,9idRM8J2KPg,P-waAkYGQjs,q-9d9Uu7BNM,ZmijJyPWMY4,q-2N4GGGGZg,ZwAPF4DA7_o,R2VYEHx8gPE",13,333
2561,QV8cUFprRbc,86logo,1103,Entertainment,253,362,5,1,0,"Ot0g2mOnarE,6fDoHcputvg,b8xi8X8ie6s,l0IjHZza-ow,SVtn8bmEAKk,CR3Jvin5_jM,BkXkvmpmMiY,YM7PSXDpzvA,Y2xPXFwh7UA,bYinZayemj0,rqwl0fE5wTo,5AMb_lkSLmQ,v4q6SXq1unQ",13,368
2562,j-Hp_h-XH8w,Stanley8979,849,People & Blogs,30,3107,5,1,0,"qjxiMnNQmu4,_QP23X5cl5o,eQ5XLkHz8SQ,u8GsqHBbl9M,uQdX5vtzA_Y,FGPxrBbowEs,mAd0PTlLLFY,Sw6vVqoqLBA,VFKt3KRqg5s,z1_pEtr6wtY,HdMHajzpa-0,xSKX4NAithI,kfMtCAQaQ9c",13,3113
2563,72xwlxK3a8o,Doppelintegral02,1075,Travel & Events,86,164,3,2,0,"62uoc3D6w10,q4iKifZaEjg,BFFw2aReg3A,P-waAkYGQjs,9idRM8J2KPg,Alu9UFIxyLY,Vu4i_KPMlWk,VZgPzK1rJNE,_faH-DDR1mE,bEwV1iNe68o,ZwAPF4DA7_o,CSHrD8DQtAA,YMLA2Qa8g4Y",13,169
2564,OVARIxJm7Q0,bgtips,390,Music,252,86682,4.79,213,73,"NUOxYQhAE2E,6fPhDBIUTxU,GI3j5ZRWFHw,bCQcOOE3-aM,JqZQIZHQsRg,ECTv2J-S07g,iYHRGQsKSx8,f6lH5KWgoGM,O53yqG0KgmQ,9-YIed64x5o,VHT8EuRm5R0,lLQf5Up-res,zEzTQt7-qT8",13,86972.79
2565,8Ooiir-tCcA,miaarose,687,Music,146,1614777,4.63,7898,6677,"tdRJou6pMX0,85bnCMg1BIw,qasr5RiQHRY,tUTWKV65OqI,XEhLwwDnk7g,60lqUDWdP5Y,WEl4GhdReRk,Tfq7WfbrpuE,oRXuNIsA74w,S1Sf15a2Znk,6qA3AKiztb0,ai8eooEBJxk,NDbNb34fHJ0",13,1629356.63
2566,OhcYPwFulNY,rebeccagarrard,911,Entertainment,179,105306,4.52,306,169,"a2CX1-K1DQM,GA_quaCi3ms,asQtWOLXZ-M,bfaZTFv7gvw,49-aNltm-yU,k_Z4n-s7uZM,uO0PT37rT7g,hM4EovNE_sk,mN0Rsn1h7Fo,YjeUF3fVJmo,Tx1XIm6q4r4,rSqCkuGR_P8,yUAtlYBxf48",13,105785.52
2567,mw2Q-INGQ1Y,RenTaker,713,Music,268,16000,4.86,21,5,"-1K6sTb7reg,ismyVAUJem4,pWqsqUs8QlY,dJHm8LyVsHs,rHmYzBq0o7o,mXG6twa94AY,wwtyEjvNGng",7,16030.86
2568,17G7tcYDQsg,xCattyx,747,Film & Animation,390,174426,4.88,1776,1314,"cUhgXNrmYgE,GVvXBJ6hiac,e7HuZsXFcd8,PEyrlrQWTRQ,w_bAgRVWK_w,i23aOOchSl4,dmZUX9sANx4,LZxIkPsmz6A,VWz01DuVVsU,InuxCr29-pQ,54ewMEsQH0A,8Eq0_lv32cs,JIItB60LwGI",13,177520.88
